gene_id,SRR18457646,SRR18457114,SRR18457498,SRR18457762,SRR18457122,SRR18457271,SRR18457788,SRR18457520,SRR18457521,SRR18457644,SRR18457119,SRR18457054,SRR18457009,SRR18457118,SRR18457099,SRR18457329,SRR18457613,SRR18457101,SRR18457127,SRR18456998,SRR18457032,SRR18457008,SRR18457110,SRR18457201,SRR18457569,SRR18457737,SRR18457116,SRR18457053,SRR18457738,SRR18457224,SRR18457175,SRR18457692,SRR18457121,SRR18457317,SRR18456940,SRR18457115,SRR18457693,SRR18457694,SRR18457199,SRR18457764,SRR18457272,SRR18457200,SRR18457412,SRR18457791,SRR18457505,SRR18456950,SRR18457316,SRR18457112,SRR18457109,SRR18457113,SRR18457484,SRR18457614,SRR18456951,SRR18457497,SRR18457222,SRR18457331,SRR18457661,SRR18457666,SRR18457111,SRR18457485,SRR18457667,SRR18456996,SRR18457789,SRR18457120,SRR18457649,SRR18457176,SRR18457117
LOC123475986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123475987,0,0,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2,0,1,0,2,0,2,0,4,0,1,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LOC123475988,0,0,0,0,1,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,6,1,1,0,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1,0,2,0,0,0,0,1,0,0,0,3,0,0
LOC123475989,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,0,1,0,3,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
LOC123475990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LOC123475991,14,59,56,48,26,32,69,7,75,48,15,76,79,44,33,16,0,10,68,57,129,36,113,44,29,38,48,247,106,61,76,29,20,15,50,79,61,15,33,28,0,27,32,33,48,30,64,107,42,78,8,158,40,22,5,40,2,50,53,30,41,9,28,33,211,25,30
LOC123475992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC123475993,0,0,0,5,0,1,0,1,0,1,0,1,0,0,0,3,0,0,1,2,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2
LOC123475994,0,0,0,0,0,0,2,0,1,0,2,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0
LOC123475995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123475996,3,18,0,0,1,7,0,0,0,14,4,0,16,11,16,1,0,3,18,14,34,2,16,1,1,7,1,0,54,0,10,0,4,3,1,9,0,0,0,0,0,0,8,0,22,12,19,13,8,10,0,43,10,0,0,17,0,0,10,0,0,6,0,4,0,3,5
LOC123475997,0,0,0,0,0,1,0,0,7,0,0,5,2,0,0,0,0,0,0,0,1,4,2,0,0,0,0,15,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
LOC123475998,0,6,1,1,1,18,13,1,1,5,1,6,0,8,14,5,0,6,15,25,13,0,2,3,1,0,1,9,5,0,9,1,0,7,19,1,0,0,2,8,0,1,0,3,21,6,16,4,1,12,1,9,15,0,0,8,0,14,1,8,9,2,1,0,24,0,2
LOC123475999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
LOC123476001,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC123476002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC123476005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476006,1,0,0,1,3,0,1,0,0,1,0,1,0,3,1,0,0,0,1,2,4,0,1,1,1,0,1,2,0,1,1,1,0,0,1,5,2,0,0,0,0,2,0,1,2,0,2,8,3,0,0,4,1,1,2,2,0,0,0,0,3,1,0,0,5,1,1
LOC123476007,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC123476008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC123476010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476011,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
LOC123476014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476015,1,2,2,1,1,5,1,1,4,2,2,4,2,0,5,1,0,1,0,1,6,2,1,1,0,0,2,6,5,1,1,0,0,0,3,0,1,1,1,0,0,0,1,1,2,1,3,3,3,4,0,1,1,1,1,5,0,1,0,1,1,0,0,2,8,1,2
LOC123476016,181,170,226,215,110,84,357,3,68,738,36,97,388,122,125,55,0,50,420,168,721,213,518,136,109,205,213,275,454,18,672,11,70,70,721,263,19,1,100,150,1,105,344,189,101,55,245,207,203,232,191,507,66,125,2,174,2,319,293,308,282,40,162,76,647,419,80
LOC123476017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476018,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC123476019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,5,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC123476022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476026,0,4,0,5,9,0,2,2,2,0,0,2,16,4,1,1,0,2,1,1,4,3,27,1,1,3,4,8,9,4,0,0,4,0,2,8,4,1,0,2,0,1,0,0,0,0,5,7,5,11,0,22,0,0,0,6,0,0,8,0,1,0,0,2,6,0,1
LOC123476027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476028,2,1,12,5,0,4,4,0,15,4,0,34,8,1,3,0,1,1,4,3,4,1,13,2,1,1,5,75,0,0,4,1,5,2,0,2,0,0,0,2,0,0,0,0,1,2,8,13,6,3,0,4,3,16,0,9,1,4,1,0,9,2,1,0,31,1,2
LOC123476029,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476136,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC123476151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC123476356,2,6,2,0,0,2,0,4,6,2,0,0,4,0,0,18,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,0,0,0,2,0,0,0,4,0,6,2,8,0,2,0,0,0,33,0,0,14,0,0,0,0,0,6,0,0
LOC123476382,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
LOC123476412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476507,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476523,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC123476624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476639,0,2,4,0,4,2,6,2,19,0,0,4,14,4,0,28,0,0,2,4,2,24,45,2,0,4,0,6,6,2,6,2,0,0,60,6,2,0,0,0,0,2,0,0,0,30,0,35,38,36,0,14,15,2,0,70,0,2,37,0,0,0,0,2,10,0,2
LOC123476670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476710,0,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,1,0,0,2,1,0,0,1,0,6,0,0,9,0,1,0,2,0,0
LOC123476776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476778,1,7,4,2,5,2,1,2,10,4,4,6,6,3,6,0,0,1,13,3,21,1,9,4,2,6,11,50,3,6,5,1,4,5,14,5,3,1,0,2,0,1,1,2,7,8,15,13,2,13,3,12,9,9,1,13,0,1,5,4,11,2,0,3,24,2,11
LOC123476779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476780,0,9,17,12,11,15,3,1,6,26,0,9,14,18,30,9,0,4,11,12,60,5,17,6,2,6,11,32,17,16,33,13,8,12,11,25,15,2,4,6,0,3,8,2,17,12,32,13,8,13,6,21,9,9,2,19,0,12,14,11,9,3,1,3,32,21,5
LOC123476781,0,0,4,0,2,2,2,2,3,0,0,4,1,0,0,2,0,0,1,1,4,0,1,0,4,0,0,12,12,9,1,7,4,0,9,4,1,2,1,1,0,0,0,2,0,2,0,2,0,1,4,14,4,0,0,4,0,0,2,0,2,2,2,0,4,0,0
LOC123476782,1,8,3,6,0,0,2,0,7,2,0,0,0,2,1,1,0,4,5,2,3,2,6,3,0,6,2,12,4,5,8,6,2,0,1,0,1,1,5,3,0,0,0,0,1,0,4,1,2,4,0,8,1,0,1,3,0,0,0,0,2,0,1,0,8,1,2
LOC123476783,0,0,5,0,0,1,3,0,2,19,0,3,7,0,3,0,0,0,4,3,9,0,0,0,2,0,1,4,0,6,5,2,1,1,2,5,2,1,0,4,0,1,4,0,1,1,8,4,2,5,3,1,0,1,2,0,0,1,2,0,2,0,0,1,12,3,1
LOC123476784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
LOC123476785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476786,2,11,15,4,17,11,16,2,18,15,3,17,18,15,17,4,0,11,23,8,28,4,19,4,6,15,5,37,33,16,22,3,2,4,17,14,8,2,2,4,0,9,11,8,11,14,22,13,14,17,10,28,12,6,4,37,2,20,14,7,19,1,3,1,56,3,5
LOC123476787,0,3,3,1,2,5,2,0,4,4,1,1,2,2,2,1,0,0,7,1,16,1,8,0,3,1,2,1,12,3,3,0,2,0,16,3,0,0,0,7,0,2,0,1,1,1,0,4,3,5,1,17,3,0,0,3,0,0,1,7,1,0,0,1,3,0,2
LOC123476788,5,44,50,44,18,45,34,9,37,46,12,62,48,30,48,7,0,10,53,57,87,14,63,19,8,26,35,168,69,61,46,50,12,13,41,42,34,13,17,17,0,19,18,20,43,28,59,58,27,54,14,85,26,31,9,49,0,20,23,22,24,2,21,4,143,29,21
LOC123476789,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC123476790,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476791,0,2,0,7,1,0,2,0,6,8,2,9,8,2,2,6,0,6,2,9,6,4,1,2,1,4,6,16,8,4,7,6,2,1,6,6,8,0,5,2,0,2,2,4,8,2,2,10,4,8,3,9,2,1,0,26,0,4,6,0,3,0,2,0,19,1,2
LOC123476792,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
LOC123476793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476794,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,8,0,8,4,1,0,4,2,4,0,0,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,8,6,2,0,4,2,2,0,6,0,0,10,0,0,0,0,0,0,0,0
LOC123476795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC123476800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
LOC123476801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476804,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
LOC123476805,0,0,0,1,0,1,0,1,4,0,0,9,0,4,3,0,0,0,1,6,0,0,0,1,0,1,0,29,10,4,2,2,0,0,4,4,6,1,0,1,1,1,0,0,6,3,0,3,0,11,0,5,2,0,1,1,0,0,0,0,0,2,0,1,0,1,1
LOC123476806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
LOC123476807,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0
LOC123476808,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476809,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0
LOC123476810,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
LOC123476811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476812,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
LOC123476813,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC123476814,2,1,4,3,1,12,1,2,3,8,0,2,7,5,2,2,0,0,6,11,3,5,5,2,0,5,0,23,5,9,13,3,3,2,4,9,2,0,4,8,0,3,1,3,1,5,3,14,2,6,2,12,3,3,0,6,0,9,5,1,3,1,6,0,10,0,2
